  0.0000000000000000e+000 -4.3633200000000000e-001  1.2566000000000001e-002
  4.9999999999998934e-003 -4.3633200000000000e-001  1.2566000000000001e-002
  9.9999999999997868e-003 -4.3633200000000000e-001  1.2566000000000001e-002
  1.5000000000000568e-002 -4.3633200000000000e-001  1.2566000000000001e-002
  2.0000000000000462e-002 -4.3633200000000000e-001  1.2566000000000001e-002
  2.5000000000000355e-002 -4.3633200000000000e-001  1.2566000000000001e-002
  3.0000000000000249e-002 -4.3633200000000000e-001  1.2566000000000001e-002
  3.5000000000000142e-002 -4.3633200000000000e-001  1.2566000000000001e-002
  4.0000000000000036e-002 -4.3633200000000000e-001  1.2566000000000001e-002
  4.4999999999999929e-002 -4.3633200000000000e-001  1.2566000000000001e-002
  4.9999999999999822e-002 -4.3633200000000000e-001  1.2566000000000001e-002
  5.5000000000000604e-002 -4.3633200000000000e-001  1.2566000000000001e-002
  6.0000000000000497e-002 -4.3524099999999999e-001  1.2566000000000001e-002
  6.5000000000000391e-002 -4.3524099999999999e-001  1.2566000000000001e-002
  7.0000000000000284e-002 -4.3524099999999999e-001  1.2566000000000001e-002
  7.5000000000000178e-002 -4.3524099999999999e-001  1.2566000000000001e-002
  8.0000000000000071e-002 -4.3415100000000001e-001  1.2566000000000001e-002
  8.4999999999999964e-002 -4.3415100000000001e-001  1.2566000000000001e-002
  8.9999999999999858e-002 -4.3415100000000001e-001  1.2566000000000001e-002
  9.4999999999999751e-002 -4.3306000000000000e-001  1.2566000000000001e-002
  1.0000000000000053e-001 -4.3306000000000000e-001  1.2566000000000001e-002
  1.0500000000000043e-001 -4.3196899999999999e-001  1.2566000000000001e-002
  1.1000000000000032e-001 -4.3087799999999998e-001  1.2566000000000001e-002
  1.1500000000000021e-001 -4.2869600000000002e-001  1.2566000000000001e-002
  1.2000000000000011e-001 -4.2651499999999998e-001  1.2566000000000001e-002
  1.2500000000000000e-001 -4.2324200000000001e-001  1.2566000000000001e-002
  1.2999999999999989e-001 -4.1997000000000001e-001  1.2566000000000001e-002
  1.3499999999999979e-001 -4.1560700000000000e-001  1.2566000000000001e-002
  1.4000000000000057e-001 -4.1124300000000003e-001  1.2566000000000001e-002
  1.4500000000000046e-001 -4.0578900000000001e-001  1.2566000000000001e-002
  1.5000000000000036e-001 -3.9924399999999999e-001  9.4249999999999994e-003
  1.5500000000000025e-001 -3.9269900000000002e-001  9.4249999999999994e-003
  1.6000000000000014e-001 -3.8615400000000000e-001  9.4249999999999994e-003
  1.6500000000000004e-001 -3.7851800000000002e-001  9.4249999999999994e-003
  1.6999999999999993e-001 -3.7088199999999999e-001  9.4249999999999994e-003
  1.7499999999999982e-001 -3.6215599999999998e-001  9.4249999999999994e-003
  1.8000000000000060e-001 -3.5233799999999998e-001  9.4249999999999994e-003
  1.8500000000000050e-001 -3.4252100000000002e-001  9.4249999999999994e-003
  1.9000000000000039e-001 -3.3270300000000003e-001  9.4249999999999994e-003
  1.9500000000000028e-001 -3.2288600000000001e-001  9.4249999999999994e-003
  2.0000000000000018e-001 -3.1197799999999998e-001  9.4249999999999994e-003
  2.0500000000000007e-001 -2.9997800000000002e-001  9.4249999999999994e-003
  2.0999999999999996e-001 -2.8797899999999998e-001  9.4249999999999994e-003
  2.1499999999999986e-001 -2.7598000000000000e-001  9.4249999999999994e-003
  2.1999999999999975e-001 -2.6398100000000002e-001  9.4249999999999994e-003
